itemset,count,support,k
"('doing', 'that', 'to')",517,0.023543877225738877,3
"('exercise', 'feel', 'the')",517,0.023543877225738877,3
"('feel', 'of', 'one')",517,0.023543877225738877,3
"('for', 'go', 'or')",517,0.023543877225738877,3
"('and', 'emotions', 'your')",517,0.023543877225738877,3
"('This', 'or', 'this')",517,0.023543877225738877,3
"('about', 'energy', 'of')",517,0.023543877225738877,3
"('Be', 'by', 'to')",517,0.023543877225738877,3
"('all', 'is', 'some')",517,0.023543877225738877,3
"('and', 'into', 'some')",517,0.023543877225738877,3
"('for', 'is', 'other')",517,0.023543877225738877,3
"('A', 'could', 'it')",517,0.023543877225738877,3
"('a', 'say', 'the')",517,0.023543877225738877,3
"('could', 'in', ""you're"")",517,0.023543877225738877,3
"('for', 'it', 'someone')",517,0.023543877225738877,3
"('a', 'so', 'things')",517,0.023543877225738877,3
"('could', 'have', 'time')",517,0.023543877225738877,3
"('about', 'and', 'find')",517,0.023543877225738877,3
"('enjoy', 'more', 'the')",517,0.023543877225738877,3
"('at', 'no', 'to')",517,0.023543877225738877,3
"('at', 'have', 'need')",517,0.023543877225738877,3
"('by', 'have', 'with')",517,0.023543877225738877,3
"('but', 'it', 'make')",517,0.023543877225738877,3
"('in', 'of', 'sure')",517,0.023543877225738877,3
"('about', 'one', 'your')",517,0.023543877225738877,3
"('and', 'find', 'way')",517,0.023543877225738877,3
"('better', 'will', 'your')",517,0.023543877225738877,3
"('and', 'from', 'others')",517,0.023543877225738877,3
"('care', 'may', 'the')",517,0.023543877225738877,3
"('in', 'things', 'today')",517,0.023543877225738877,3
"('good', 'way', 'you')",517,0.023543877225738877,3
"('a', 'the', 'working')",517,0.023543877225738877,3
"('day', 'have', 'with')",517,0.023543877225738877,3
"('have', 'the', 'who')",517,0.023543877225738877,3
"('around', 'of', 'with')",517,0.023543877225738877,3
"('and', 'people', 'than')",517,0.023543877225738877,3
"('are', 'it', 'than')",517,0.023543877225738877,3
"('are', 'more', 'time')",517,0.023543877225738877,3
"('that', 'time', 'work')",517,0.023543877225738877,3
"('some', 'to', 'too')",517,0.023543877225738877,3
"('a', 'comes', 'your')",517,0.023543877225738877,3
"('be', 'but', 'find')",517,0.023543877225738877,3
"('be', 'on', 'something')",517,0.023543877225738877,3
"('attention', 'to', 'with')",517,0.023543877225738877,3
"('back', 'to', 'will')",517,0.023543877225738877,3
"('little', 'or', 'the')",517,0.023543877225738877,3
"('and', 'both', 'may')",517,0.023543877225738877,3
"('in', 'old', 'to')",517,0.023543877225738877,3
"('could', 'especially', 'in')",517,0.023543877225738877,3
"('love', 'too', 'your')",517,0.023543877225738877,3
"('for', 'money', 'the')",517,0.023543877225738877,3
"('a', 'be', ""you've"")",517,0.023543877225738877,3
"('be', 'person', 'that')",517,0.023543877225738877,3
"('more', 'up', 'with')",517,0.023543877225738877,3
"('the', 'them', 'yourself')",517,0.023543877225738877,3
"('You', 'it', 'people')",517,0.023543877225738877,3
"('Keep', 'you', 'your')",517,0.023543877225738877,3
"('in', 'of', 'only')",517,0.023543877225738877,3
"('The', 'be', 'by')",517,0.023543877225738877,3
"('You', 'end', 'to')",517,0.023543877225738877,3
"('You', 'of', 'they')",517,0.023543877225738877,3
"('all', 'them', 'to')",517,0.023543877225738877,3
"('be', 'big', 'with')",517,0.023543877225738877,3
"('is', 'it', 'them')",517,0.023543877225738877,3
"('have', 'that', 'too')",517,0.023543877225738877,3
"('do', ""don't"", 'of')",517,0.023543877225738877,3
"(""Don't"", 'not', 'you')",517,0.023543877225738877,3
"('a', 'has', 'it')",517,0.023543877225738877,3
"('Have', 'be', 'you')",517,0.023543877225738877,3
"('If', 'could', 'that')",517,0.023543877225738877,3
"('at', 'for', 'from')",517,0.023543877225738877,3
"('new', 'to', 'way')",517,0.023543877225738877,3
"('perhaps', 'that', 'you')",517,0.023543877225738877,3
"('out', 'want', 'your')",517,0.023543877225738877,3
"('have', 'opportunity', 'you')",517,0.023543877225738877,3
"('has', 'have', 'to')",517,0.023543877225738877,3
"('of', 'physical', 'to')",517,0.023543877225738877,3
"('and', 'fresh', 'you')",517,0.023543877225738877,3
"('may', 'very', 'with')",517,0.023543877225738877,3
"('a', 'taking', 'you')",517,0.023543877225738877,3
"('A', 'in', 'time')",517,0.023543877225738877,3
"('do', 'love', 'may')",517,0.023543877225738877,3
"('in', 'there', 'this')",517,0.023543877225738877,3
"('about', 'by', 'the')",517,0.023543877225738877,3
"('have', 'no', 'of')",517,0.023543877225738877,3
"('it', 'too', 'will')",517,0.023543877225738877,3
"('In', 'to', 'yourself')",517,0.023543877225738877,3
"('and', 'be', 'while')",517,0.023543877225738877,3
"('and', 'enjoy', 'yourself')",517,0.023543877225738877,3
"('feel', 'just', 'you')",517,0.023543877225738877,3
"('a', 'be', 'these')",517,0.023543877225738877,3
"('and', 'let', 'or')",517,0.023543877225738877,3
"('in', 'or', 'partner')",517,0.023543877225738877,3
"('at', 'could', 'on')",517,0.023543877225738877,3
"('may', 'world', 'your')",517,0.023543877225738877,3
"('and', 'health', 'it')",517,0.023543877225738877,3
"('in', 'success', 'the')",517,0.023543877225738877,3
"('in', 'love', 'need')",517,0.023543877225738877,3
"('and', 'spend', 'you')",517,0.023543877225738877,3
"('even', 'you', 'yourself')",517,0.023543877225738877,3
"('be', 'can', 'friends')",517,0.023543877225738877,3
"('by', 'it', 'or')",517,0.023543877225738877,3
"('new', 'the', 'today')",517,0.023543877225738877,3
"('a', 'creative', 'you')",517,0.023543877225738877,3
"('new', 'out', 'to')",517,0.023543877225738877,3
"('in', 'practical', 'will')",517,0.023543877225738877,3
"('which', 'will', 'you')",517,0.023543877225738877,3
"('and', 'first', 'too')",517,0.023543877225738877,3
"('it', 'keep', 'your')",517,0.023543877225738877,3
"('If', 'Your', 'and')",517,0.023543877225738877,3
"('are', 'at', 'do')",517,0.023543877225738877,3
"('do', 'one', 'the')",517,0.023543877225738877,3
"('problem', 'the', 'to')",517,0.023543877225738877,3
"(""Today's"", 'for', 'you')",517,0.023543877225738877,3
"('happy', 'with', 'you')",517,0.023543877225738877,3
"('chance', 'in', 'to')",517,0.023543877225738877,3
"('can', 'especially', 'to')",517,0.023543877225738877,3
"('a', 'have', 'loved')",517,0.023543877225738877,3
"('Be', 'in', 'well')",517,0.023543877225738877,3
"('are', 'may', 'new')",517,0.023543877225738877,3
"('approach', 'to', 'you')",517,0.023543877225738877,3
"('feeling', 'of', 'or')",517,0.023543877225738877,3
"('change', 'in', 'that')",517,0.023543877225738877,3
"('are', 'last', 'you')",517,0.023543877225738877,3
"('but', 'down', 'in')",517,0.023543877225738877,3
"('Be', 'a', 'from')",517,0.023543877225738877,3
"('exercise', 'to', 'what')",517,0.023543877225738877,3
"('astral', 'is', 'to')",517,0.023543877225738877,3
"('be', 'last', 'or')",517,0.023543877225738877,3
"('for', 'in', 'money')",517,0.023543877225738877,3
"('certain', 'of', 'that')",517,0.023543877225738877,3
"('how', 'the', 'what')",517,0.023543877225738877,3
"('Love', 'in', 'this')",517,0.023543877225738877,3
"('special', 'the', 'with')",517,0.023543877225738877,3
"('first', 'for', 'work')",517,0.023543877225738877,3
"('be', 'month', 'yourself')",517,0.023543877225738877,3
"('a', 'keep', 'year')",517,0.023543877225738877,3
"('at', 'month', 'this')",517,0.023543877225738877,3
"('month', 'with', 'work')",517,0.023543877225738877,3
"('in', ""year's"", 'your')",517,0.023543877225738877,3
"('do', 'this', 'year')",517,0.023543877225738877,3
"('Enjoy', 'year', 'your')",517,0.023543877225738877,3
"('Be', 'months', 'more')",517,0.023543877225738877,3
"('for', 'make', 'year')",517,0.023543877225738877,3
"('Be', 'could', 'friends')",517,0.023543877225738877,3
"('for', 'summer', 'you')",517,0.023543877225738877,3
"('month', 'people', 'the')",517,0.023543877225738877,3
"('as', 'will', 'year')",517,0.023543877225738877,3
"('This', 'need', 'the')",516,0.023498337811375745,3
"('a', 'are', ""you're"")",516,0.023498337811375745,3
"('go', 'the', 'yourself')",516,0.023498337811375745,3
"('opportunity', 'that', 'you')",516,0.023498337811375745,3
"('be', 'may', 'should')",516,0.023498337811375745,3
"('this', 'try', 'your')",516,0.023498337811375745,3
"('a', 'day', 'make')",516,0.023498337811375745,3
"('day', 'make', 'your')",516,0.023498337811375745,3
"('may', 'on', 'than')",516,0.023498337811375745,3
"('If', 'go', 'your')",516,0.023498337811375745,3
"('The', 'and', 'been')",516,0.023498337811375745,3
"('now', 'time', 'your')",516,0.023498337811375745,3
"('The', 'You', 'about')",516,0.023498337811375745,3
"('The', 'get', 'this')",516,0.023498337811375745,3
"('be', 'making', 'to')",516,0.023498337811375745,3
"('perhaps', 'with', 'your')",516,0.023498337811375745,3
"('a', 'idea', 'you')",516,0.023498337811375745,3
"('find', 'is', 'on')",516,0.023498337811375745,3
"('go', 'is', 'or')",516,0.023498337811375745,3
"('have', 'on', 'work')",516,0.023498337811375745,3
"('may', 'off', 'the')",516,0.023498337811375745,3
"('a', 'full', 'to')",516,0.023498337811375745,3
"('and', 'emotions', 'you')",516,0.023498337811375745,3
"('can', 'one', 'that')",516,0.023498337811375745,3
"('get', 'like', 'to')",516,0.023498337811375745,3
"('is', 'may', 'other')",516,0.023498337811375745,3
"('so', 'something', 'to')",516,0.023498337811375745,3
"('end', 'or', 'to')",516,0.023498337811375745,3
"('feel', 'new', 'you')",516,0.023498337811375745,3
"('Be', 'for', 'some')",516,0.023498337811375745,3
"('by', 'make', 'your')",516,0.023498337811375745,3
"('in', 'say', 'to')",516,0.023498337811375745,3
"('could', 'for', 'out')",516,0.023498337811375745,3
"('hard', 'of', 'with')",516,0.023498337811375745,3
"('help', 'of', 'on')",516,0.023498337811375745,3
"('Your', ""don't"", 'the')",516,0.023498337811375745,3
"('You', 'and', 'attention')",516,0.023498337811375745,3
"('and', 'feelings', 'may')",516,0.023498337811375745,3
"('get', 'great', 'the')",516,0.023498337811375745,3
"('It', 'at', 'the')",516,0.023498337811375745,3
"('You', 'Your', 'it')",516,0.023498337811375745,3
"('and', 'body', 'it')",516,0.023498337811375745,3
"('at', 'is', 'make')",516,0.023498337811375745,3
"('could', 'for', 'up')",516,0.023498337811375745,3
"('an', 'life', 'of')",516,0.023498337811375745,3
"('but', 'life', 'that')",516,0.023498337811375745,3
"('a', 'about', 'up')",516,0.023498337811375745,3
"('about', 'and', 'take')",516,0.023498337811375745,3
"('and', 'any', 'yourself')",516,0.023498337811375745,3
"('be', 'may', 'mind')",516,0.023498337811375745,3
"('You', 'from', 'today')",516,0.023498337811375745,3
"(""don't"", 'home', 'to')",516,0.023498337811375745,3
"('of', 'personal', 'to')",516,0.023498337811375745,3
"('and', 'so', 'way')",516,0.023498337811375745,3
"('not', 'too', 'your')",516,0.023498337811375745,3
"('and', 'hard', 'more')",516,0.023498337811375745,3
"('be', 'could', 'day')",516,0.023498337811375745,3
"('be', 'or', 'other')",516,0.023498337811375745,3
"('as', 'in', 'up')",516,0.023498337811375745,3
"('be', 'when', 'yourself')",516,0.023498337811375745,3
"(""it's"", 'may', 'you')",516,0.023498337811375745,3
"('be', 'into', 'more')",516,0.023498337811375745,3
"('have', 'things', 'this')",516,0.023498337811375745,3
"('more', 'them', 'to')",516,0.023498337811375745,3
"('few', 'for', 'with')",516,0.023498337811375745,3
"('surprise', 'the', 'you')",516,0.023498337811375745,3
"('about', 'and', 'people')",516,0.023498337811375745,3
"('and', 'get', 'when')",516,0.023498337811375745,3
"('a', 'still', 'you')",516,0.023498337811375745,3
"('an', 'to', 'want')",516,0.023498337811375745,3
"('Be', 'and', 'any')",516,0.023498337811375745,3
"('Be', 'get', 'with')",516,0.023498337811375745,3
"('be', 'is', 'they')",516,0.023498337811375745,3
"('need', 'on', 'or')",516,0.023498337811375745,3
"('away', 'that', 'your')",516,0.023498337811375745,3
"('but', 'get', 'have')",516,0.023498337811375745,3
"('have', 'this', 'way')",516,0.023498337811375745,3
"('in', 'of', 'opportunity')",516,0.023498337811375745,3
"('and', 'be', 'getting')",516,0.023498337811375745,3
"('a', 'and', 'lucky')",516,0.023498337811375745,3
"('make', 'of', 'people')",516,0.023498337811375745,3
"('never', 'you', 'your')",516,0.023498337811375745,3
"('The', 'of', 'other')",516,0.023498337811375745,3
"('and', 'those', 'will')",516,0.023498337811375745,3
"('for', 'may', 'very')",516,0.023498337811375745,3
"('You', 'really', 'that')",516,0.023498337811375745,3
"('a', 'long', 'time')",516,0.023498337811375745,3
"('a', 'before', 'is')",516,0.023498337811375745,3
"('any', 'is', 'or')",516,0.023498337811375745,3
"('come', 'is', 'will')",516,0.023498337811375745,3
"('better', 'for', 'is')",516,0.023498337811375745,3
"('do', 'or', 'yourself')",516,0.023498337811375745,3
"('do', 'feel', 'may')",516,0.023498337811375745,3
"('The', 'are', 'could')",516,0.023498337811375745,3
"('and', 'be', 'friend')",516,0.023498337811375745,3
"('important', 'of', 'or')",516,0.023498337811375745,3
"('but', 'get', 'on')",516,0.023498337811375745,3
"('come', 'may', 'this')",516,0.023498337811375745,3
"('A', 'on', 'with')",516,0.023498337811375745,3
"('a', 'by', 'work')",516,0.023498337811375745,3
"('This', 'have', 'time')",516,0.023498337811375745,3
"('But', 'the', 'to')",516,0.023498337811375745,3
"('especially', 'is', 'that')",516,0.023498337811375745,3
"('If', 'Your', 'the')",516,0.023498337811375745,3
"('are', 'fun', 'this')",516,0.023498337811375745,3
"('keep', 'your', 'yourself')",516,0.023498337811375745,3
"('enjoy', 'in', 'or')",516,0.023498337811375745,3
"('comes', 'in', 'to')",516,0.023498337811375745,3
"('have', 'is', 'when')",516,0.023498337811375745,3
"('it', 'partner', 'your')",516,0.023498337811375745,3
"('be', 'months', 'two')",516,0.023498337811375745,3
"('months', 'of', 'or')",516,0.023498337811375745,3
"('but', 'change', 'your')",516,0.023498337811375745,3
"('at', ""don't"", 'or')",516,0.023498337811375745,3
"('be', 'own', 'will')",516,0.023498337811375745,3
"('can', 'of', 'see')",516,0.023498337811375745,3
"('and', 'out', 'something')",516,0.023498337811375745,3
"('Be', 'at', 'great')",516,0.023498337811375745,3
"('fun', 'people', 'the')",516,0.023498337811375745,3
"('is', 'water', 'you')",516,0.023498337811375745,3
"('a', 'end', 'have')",516,0.023498337811375745,3
"('and', 'big', 'more')",516,0.023498337811375745,3
"('You', 'is', 'year')",516,0.023498337811375745,3
"('Be', 'You', 'friends')",516,0.023498337811375745,3
"(""It's"", 'this', 'with')",516,0.023498337811375745,3
"('in', 'last', 'yourself')",516,0.023498337811375745,3
"('February', 'October', 'and')",516,0.023498337811375745,3
"('February', 'October', 'in')",516,0.023498337811375745,3
"('February', 'at', 'fun')",516,0.023498337811375745,3
"('February', 'so', 'you')",516,0.023498337811375745,3
"('February', 'some', 'to')",516,0.023498337811375745,3
"('February', 'to', 'what')",516,0.023498337811375745,3
"('July', 'a', 'of')",516,0.023498337811375745,3
"('July', 'of', 'you')",516,0.023498337811375745,3
"('September', 'a', 'of')",516,0.023498337811375745,3
"('September', 'a', 'year')",516,0.023498337811375745,3
"('September', 'a', 'your')",516,0.023498337811375745,3
"('September', 'be', 'of')",516,0.023498337811375745,3
"('September', 'of', 'to')",516,0.023498337811375745,3
"(""You're"", 'of', 'year')",516,0.023498337811375745,3
"('fun', 'some', 'year')",516,0.023498337811375745,3
"('in', 'year', ""year's"")",516,0.023498337811375745,3
"('Be', 'February', 'good')",516,0.023498337811375745,3
"('February', 'all', 'more')",516,0.023498337811375745,3
"('February', 'in', 'time')",516,0.023498337811375745,3
"('July', 'in', 'may')",516,0.023498337811375745,3
"('March', 'and', 'love')",516,0.023498337811375745,3
"('March', 'be', 'of')",516,0.023498337811375745,3
"('March', 'but', 'you')",516,0.023498337811375745,3
"('March', 'in', 'love')",516,0.023498337811375745,3
"('March', 'in', 'more')",516,0.023498337811375745,3
"('March', 'love', 'you')",516,0.023498337811375745,3
"('March', 'may', 'to')",516,0.023498337811375745,3
"('March', 'more', 'you')",516,0.023498337811375745,3
"('October', 'but', 'may')",516,0.023498337811375745,3
"('Enjoy', 'be', 'year')",516,0.023498337811375745,3
"('Enjoy', 'of', 'year')",516,0.023498337811375745,3
"(""It's"", 'January', 'and')",516,0.023498337811375745,3
"(""It's"", 'January', 'in')",516,0.023498337811375745,3
"('January', 'can', 'for')",516,0.023498337811375745,3
"('January', 'life', 'the')",516,0.023498337811375745,3
"('October', 'be', 'or')",516,0.023498337811375745,3
"('A', 'February', 'with')",516,0.023498337811375745,3
"('A', ""don't"", 'year')",516,0.023498337811375745,3
"('June', 'a', 'your')",516,0.023498337811375745,3
"('June', 'be', 'year')",516,0.023498337811375745,3
"('March', 'with', 'your')",516,0.023498337811375745,3
"('May', 'for', 'year')",516,0.023498337811375745,3
"('May', 'love', 'year')",516,0.023498337811375745,3
"('May', 'love', 'your')",516,0.023498337811375745,3
"('May', 'with', 'you')",516,0.023498337811375745,3
"('first', 'home', 'year')",516,0.023498337811375745,3
"('love', 'so', 'year')",516,0.023498337811375745,3
"('A', 'February', 'or')",516,0.023498337811375745,3
"('April', 'March', 'this')",516,0.023498337811375745,3
"('April', 'family', 'your')",516,0.023498337811375745,3
"('April', 'is', 'more')",516,0.023498337811375745,3
"('April', 'the', 'up')",516,0.023498337811375745,3
"('April', 'time', 'year')",516,0.023498337811375745,3
"('Be', 'and', 'summer')",516,0.023498337811375745,3
"('February', 'The', 'this')",516,0.023498337811375745,3
"('February', 'The', 'to')",516,0.023498337811375745,3
"('family', 'this', 'year')",516,0.023498337811375745,3
"('summer', 'with', 'you')",516,0.023498337811375745,3
"('A', 'January', 'at')",516,0.023498337811375745,3
"('February', 'January', 'fun')",516,0.023498337811375745,3
"('February', 'love', 'will')",516,0.023498337811375745,3
"('January', 'at', 'will')",516,0.023498337811375745,3
"('January', ""don't"", 'year')",516,0.023498337811375745,3
"('January', ""don't"", 'you')",516,0.023498337811375745,3
"('January', 'for', 'friends')",516,0.023498337811375745,3
"('January', 'friends', 'or')",516,0.023498337811375745,3
"('January', 'fun', 'this')",516,0.023498337811375745,3
"('January', 'home', 'love')",516,0.023498337811375745,3
"('January', 'home', 'may')",516,0.023498337811375745,3
"('January', 'some', 'year')",516,0.023498337811375745,3
"('January', 'some', 'your')",516,0.023498337811375745,3
"('January', 'will', 'with')",516,0.023498337811375745,3
"('October', 'may', 'with')",516,0.023498337811375745,3
"('friends', 'home', 'year')",516,0.023498337811375745,3
"('friends', 'people', 'year')",516,0.023498337811375745,3
"('two', 'year', 'your')",516,0.023498337811375745,3
"('April', 'You', 'at')",516,0.023498337811375745,3
"('April', 'but', 'have')",516,0.023498337811375745,3
"('April', 'but', 'on')",516,0.023498337811375745,3
"('April', 'but', 'will')",516,0.023498337811375745,3
"('April', 'home', 'with')",516,0.023498337811375745,3
"('April', 'too', 'you')",516,0.023498337811375745,3
"('Be', 'most', 'year')",516,0.023498337811375745,3
"('December', 'and', 'have')",516,0.023498337811375745,3
"('December', 'at', 'of')",516,0.023498337811375745,3
"('December', 'be', 'but')",516,0.023498337811375745,3
"('December', 'have', 'in')",516,0.023498337811375745,3
"('December', 'will', 'year')",516,0.023498337811375745,3
"('August', 'Be', 'home')",516,0.023498337811375745,3
"('August', 'Be', 'see')",516,0.023498337811375745,3
"('August', 'October', 'to')",516,0.023498337811375745,3
"('August', 'but', 'on')",516,0.023498337811375745,3
"('August', 'but', 'yourself')",516,0.023498337811375745,3
"('August', 'last', 'may')",516,0.023498337811375745,3
"('August', 'life', 'may')",516,0.023498337811375745,3
"('Be', 'last', 'with')",516,0.023498337811375745,3
"('November', 'The', 'and')",516,0.023498337811375745,3
"('November', 'The', 'in')",516,0.023498337811375745,3
"('November', 'but', 'month')",516,0.023498337811375745,3
"('November', 'but', 'or')",516,0.023498337811375745,3
"('November', 'with', 'work')",516,0.023498337811375745,3
"('can', 'month', 'year')",516,0.023498337811375745,3
"('December', 'February', 'the')",516,0.023498337811375745,3
"('December', 'February', 'to')",516,0.023498337811375745,3
"('December', 'January', 'a')",516,0.023498337811375745,3
"('February', 'the', 'what')",516,0.023498337811375745,3
"('January', 'are', 'but')",516,0.023498337811375745,3
"('January', 'are', 'or')",516,0.023498337811375745,3
"('January', 'be', 'on')",516,0.023498337811375745,3
"('January', 'what', 'year')",516,0.023498337811375745,3
"('February', 'last', 'year')",516,0.023498337811375745,3
"('February', 'last', 'you')",516,0.023498337811375745,3
"('November', 'a', 'great')",516,0.023498337811375745,3
"('November', 'be', 'can')",516,0.023498337811375745,3
"('November', 'but', 'more')",516,0.023498337811375745,3
"('especially', 'more', 'year')",516,0.023498337811375745,3
"('in', 'summer', 'with')",516,0.023498337811375745,3
"('own', 'year', 'you')",516,0.023498337811375745,3
"('February', 'may', 'yourself')",516,0.023498337811375745,3
"('January', 'is', 'may')",516,0.023498337811375745,3
"('end', 'may', 'year')",516,0.023498337811375745,3
"('Be', 'new', 'year')",516,0.023498337811375745,3
"('February', 'great', 'to')",516,0.023498337811375745,3
"('first', 'friends', 'month')",516,0.023498337811375745,3
"('first', 'month', 'work')",516,0.023498337811375745,3
"('for', 'summer', 'year')",516,0.023498337811375745,3
"('April', 'November', 'could')",516,0.023498337811375745,3
"('April', 'Your', 'the')",516,0.023498337811375745,3
"('April', 'all', 'friends')",516,0.023498337811375745,3
"('April', 'at', 'could')",516,0.023498337811375745,3
"('April', 'especially', 'to')",516,0.023498337811375745,3
"('August', 'January', 'good')",516,0.023498337811375745,3
"('August', 'November', 'You')",516,0.023498337811375745,3
"('August', 'Your', 'you')",516,0.023498337811375745,3
"('August', 'a', 'want')",516,0.023498337811375745,3
"('August', 'all', 'could')",516,0.023498337811375745,3
"('August', 'be', 'especially')",516,0.023498337811375745,3
"(""It's"", 'November', 'and')",516,0.023498337811375745,3
"(""It's"", 'November', 'in')",516,0.023498337811375745,3
"('January', 'great', 'the')",516,0.023498337811375745,3
"('November', 'all', 'this')",516,0.023498337811375745,3
"('April', 'especially', 'of')",516,0.023498337811375745,3
"('April', 'for', 'will')",516,0.023498337811375745,3
"('Be', 'January', 'can')",516,0.023498337811375745,3
"('April', 'last', 'to')",516,0.023498337811375745,3
"('April', 'make', 'to')",516,0.023498337811375745,3
"('Be', 'February', 'yourself')",516,0.023498337811375745,3
"('February', 'in', 'life')",516,0.023498337811375745,3
"('February', 'life', 'year')",516,0.023498337811375745,3
"('January', 'may', 'month')",516,0.023498337811375745,3
"('January', 'month', 'of')",516,0.023498337811375745,3
"('November', 'and', 'some')",516,0.023498337811375745,3
"('November', 'in', 'some')",516,0.023498337811375745,3
"('November', 'make', 'you')",516,0.023498337811375745,3
"('big', 'have', 'year')",516,0.023498337811375745,3
"('month', 'people', 'you')",516,0.023498337811375745,3
"('April', 'in', 'up')",516,0.023498337811375745,3
"('April', 'others', 'the')",516,0.023498337811375745,3
"('April', 'others', 'you')",516,0.023498337811375745,3
"('February', 'January', 'first')",516,0.023498337811375745,3
"('November', 'may', 'will')",516,0.023498337811375745,3
"('November', 'of', 'will')",516,0.023498337811375745,3
"('April', 'November', 'fun')",516,0.023498337811375745,3
"('April', 'good', 'or')",516,0.023498337811375745,3
"('Be', 'January', 'months')",516,0.023498337811375745,3
"('Be', 'November', 'fun')",516,0.023498337811375745,3
"('November', 'people', 'with')",516,0.023498337811375745,3
"('November', 'the', 'things')",516,0.023498337811375745,3
"('April', 'If', 'in')",516,0.023498337811375745,3
"('April', 'March', 'may')",516,0.023498337811375745,3
"('November', 'will', 'with')",516,0.023498337811375745,3
"('all', ""don't"", 'year')",516,0.023498337811375745,3
"('January', 'and', 'so')",516,0.023498337811375745,3
"('January', 'in', 'so')",516,0.023498337811375745,3
"('January', 'months', 'your')",516,0.023498337811375745,3
"('April', 'December', 'may')",516,0.023498337811375745,3
"('Be', 'hard', 'year')",516,0.023498337811375745,3
"('and', 'smart', 'year')",516,0.023498337811375745,3
"('in', 'smart', 'year')",516,0.023498337811375745,3
"('April', 'May', 'be')",516,0.023498337811375745,3
"('see', 'with', 'year')",516,0.023498337811375745,3
"('April', 'first', 'for')",516,0.023498337811375745,3
"('Be', 'June', 'year')",516,0.023498337811375745,3
"('Be', 'June', 'you')",516,0.023498337811375745,3
"('August', 'The', 'love')",516,0.023498337811375745,3
"('August', 'The', 'this')",516,0.023498337811375745,3
"('August', 'month', 'more')",516,0.023498337811375745,3
"('April', 'money', 'the')",516,0.023498337811375745,3
"('April', 'December', 'love')",516,0.023498337811375745,3
"('Be', 'money', 'year')",516,0.023498337811375745,3
"('August', 'Be', 'practical')",516,0.023498337811375745,3
"('August', 'fun', 'or')",516,0.023498337811375745,3
"('August', 'all', 'on')",516,0.023498337811375745,3
"('August', 'are', 'that')",516,0.023498337811375745,3
"('August', 'first', 'have')",516,0.023498337811375745,3
"('August', 'all', 'or')",516,0.023498337811375745,3
"('August', 'at', 'people')",516,0.023498337811375745,3
"('August', 'could', 'fun')",516,0.023498337811375745,3
"('August', 'may', 'what')",516,0.023498337811375745,3
"('August', 'June', 'the')",516,0.023498337811375745,3
"('August', 'June', 'year')",516,0.023498337811375745,3
"('August', 'June', 'you')",516,0.023498337811375745,3
"('August', 'is', 'will')",516,0.023498337811375745,3
"('August', 'in', 'most')",516,0.023498337811375745,3
"('August', 'most', 'year')",516,0.023498337811375745,3
"('August', 'Friends', 'and')",516,0.023498337811375745,3
"('August', 'Friends', 'in')",516,0.023498337811375745,3
"('August', 'last', 'months')",516,0.023498337811375745,3
"('August', ""It's"", 'of')",516,0.023498337811375745,3
"('August', 'December', 'at')",516,0.023498337811375745,3
"('August', 'especially', 'may')",516,0.023498337811375745,3
"('August', 'money', 'your')",516,0.023498337811375745,3
"('August', 'it', 'work')",516,0.023498337811375745,3
"(""It's"", 'and', 'good')",515,0.023452798397012614,3
"('into', 'of', 'out')",515,0.023452798397012614,3
"('and', 'of', 'progress')",515,0.023452798397012614,3
"('as', 'might', 'your')",515,0.023452798397012614,3
"('feel', 'get', 'may')",515,0.023452798397012614,3
"('Take', 'and', 'may')",515,0.023452798397012614,3
"('Take', 'of', 'that')",515,0.023452798397012614,3
"('Be', 'You', 'yourself')",515,0.023452798397012614,3
"(""Don't"", 'could', 'to')",515,0.023452798397012614,3
"('be', 'too', 'work')",515,0.023452798397012614,3
"('little', 'of', 'this')",515,0.023452798397012614,3
"('Today', 'for', 'you')",515,0.023452798397012614,3
"('good', 'of', 'want')",515,0.023452798397012614,3
"('have', 'is', 'now')",515,0.023452798397012614,3
"('idea', 'the', 'to')",515,0.023452798397012614,3
"('of', 'probably', 'your')",515,0.023452798397012614,3
"('heart', 'it', 'your')",515,0.023452798397012614,3
"(""You're"", 'may', 'your')",515,0.023452798397012614,3
"('a', 'about', 'new')",515,0.023452798397012614,3
"('end', 'this', 'your')",515,0.023452798397012614,3
"('not', 'other', 'the')",515,0.023452798397012614,3
"('People', 'in', 'to')",515,0.023452798397012614,3
"('a', 'say', 'your')",515,0.023452798397012614,3
"('for', 'the', 'who')",515,0.023452798397012614,3
"('If', 'for', 'out')",515,0.023452798397012614,3
"('You', 'on', 'things')",515,0.023452798397012614,3
"('a', 'better', 'have')",515,0.023452798397012614,3
"('and', 'ideas', 'is')",515,0.023452798397012614,3
"('at', 'feel', 'will')",515,0.023452798397012614,3
"('feelings', 'may', 'your')",515,0.023452798397012614,3
"('You', 'that', ""you're"")",515,0.023452798397012614,3
"('Your', 'need', 'your')",515,0.023452798397012614,3
"('care', 'that', 'the')",515,0.023452798397012614,3
"('and', 'need', 'way')",515,0.023452798397012614,3
"('find', 'today', 'will')",515,0.023452798397012614,3
"('find', 'will', 'yourself')",515,0.023452798397012614,3
"('for', 'the', ""won't"")",515,0.023452798397012614,3
"('in', 'personal', 'your')",515,0.023452798397012614,3
"('This', 'is', 'out')",515,0.023452798397012614,3
"('at', 'how', 'in')",515,0.023452798397012614,3
