sign;category;date;horoscope
virgo;love;20210509;A square between the Moon and Neptune encourages you not to see your current love interest in the same old jaded and worn-out way. Introduce a little magic back into the relationship, and if necessary, don your rose-tinted spectacles just long enough to allow some laughter and fun to permeate your togetherness. If possible, arrange to go out for a meal or a moonlight walk - encourage some genuinely heartfelt romance.
aquarius;love;20210510;With today's planetary energy, someone you are dating this evening may find you to be quite a controversial being - not only in terms of the way you dress, but also your ideas, the kind of activities you are interested in, and your outlook on life. You may be just the breath of fresh air they need to help them escape the rut they were in.
aries;love;20210510;You want to communicate, but at the same time you don't really know how to put what needs to be said into words. Today's astral configuration does not really help, because it means that you are slightly fearful of the consequences if you speak up. However, if you can be brave and begin the conversation, there will be a very positive outcome for both of you.
cancer;love;20210510;Today's planetary energy may make you wish that you could permanently hide inside your shell. However, you may also have to speak to a loved one, who may be in your bad books right now. Rather than harboring hurt and resentment, it is far better to start saying something even if it's just to announce that you aren't happy. Improvement in your relationship will soon follow.
capricorn;love;20210510;You may need the surprise that is due to come your way today, even if you don't think you do. Today's astral configuration indicates that your partner (current or prospective) may have some news for you that could at first seem quite shocking, but then once you have thought about it and digested the details, suddenly seems like a golden opportunity in disguise. You will be extremely pleased, despite initial reservations.
gemini;love;20210510;"Don't worry if you just can't seem to get the words out today; it's probably due today's astral configuration. This makes it difficult even for you to know quite how to tackle a certain sensitive subject with your beloved. You feel as though you need some kind of rehearsal before you get started. Actually just beginning the conversation will go a long way to making it possible."
leo;love;20210510;Dating will be a serious game today, and with today's astral configuration, if it is a first date, it could be with someone that much older and possibly - dare it be said - wiser than you. You may not have the jolliest time of your life, but you could certainly learn something extremely useful. You may even want to see them again - to learn some more!!
libra;love;20210510;Today's planetary alignment will not provide the kind of influence that you like, as it disrupts your sense of harmony. Your scales may temporarily be swinging wildly, as a problem within your current relationship seems to be getting out of hand. If you can stay calm and deal with it, you will find things change and are better than you would have thought possible.
pisces;love;20210510;Things may seem to be a little tense between you and your loved one today, due to an intense planetary energy. Whatever you try to say to each other seems to be taken the wrong way. This influence will pass, as it is only temporary, but in the meantime it may be better to spend some time alone doing all the things that make you feel good to be alive.
sagittarius;love;20210510;"Today's astral energies encourage you not to take immediate offense when you go out on a first date with someone this evening. They have a very ""different"" attitude to life and relationships that you may find totally baffling at first. However, if you persevere, you will discover that underneath they have all the qualities you are looking for, even if they do come in a strange package."
scorpio;love;20210510;Don't worry if there seems to be an element of friction or tension between you and a loved one. The current planetary alignment is making it difficult to communicate your feelings. You are tempted to go to extremes, which may not be the best response. The way in which you can solve this is by trying out different perspectives for size, and finding one that suits you both.
taurus;love;20210510;"Today's celestial atmosphere indicates that sharing your feelings with someone special may not be quite as easy as you would have hoped. You do have a lot in common, but right now you may experience some difficulty in getting that initial conversation off the ground. This is not a permanent state of affairs; it just means making a lot more effort, and tuning into their real needs."
virgo;love;20210510;Conflict can at times be very creative, even if it is slightly uncomfortable. Today's celestial energy means that you and a loved one may not see eye-to-eye, and may even disagree about a certain issue that needs to be resolved. But it is through trying to find a perspective that you can both agree to that a new and completely workable solution reveals itself. Good news!
aquarius;love;20210511;Don't worry if you are finding it difficult to be flexible and adaptable in your approach to another. Today's planetary alignment makes easy and flowing conversation harder. Rather than worrying about what you are trying to say and how, listen sincerely to the one you have set your sights on. Really hear what they are saying, and then you will find it no problem at all.
aries;love;20210511;A lively celestial energy makes this a wonderfully romantic day, if you can ease yourself gently into this kind of mood. It would be a pity to waste it by being on your own, when you and your sweetheart could be chasing your dreams together over a candlelit dinner, or under the stars. Perhaps you could create a loving atmosphere in your home and share some tender moments there.
cancer;love;20210511;There is a wonderful atmosphere around that is ripe for love. Today's planetary energies encourage you to wear your softest and most cuddle-worthy clothes out on your date this evening, and don't forget to add some pearls to the ensemble. You will find that your partner (current or prospective) is in a particularly tender and romantic mood, and the two of you will have a truly fabulous time. The bond deepens.
capricorn;love;20210511;The energy at play today may make you initially more reserved and cautious in your attitude toward someone rather special. All your fears and paranoia surface with a vengeance, and you may become convinced that their motives are far from noble. Yet you are probably mistaken. You would benefit from unfreezing your attitude and allowing some warmth and generosity into your heart. When you change, they will change.
gemini;love;20210511;Today's celestial configuration adds a wonderful air of mystery to your day, and certainly increases the chances of a truly romantic encounter. You could well meet someone who has more depth than their looks imply. Although you often find talk of intimate feelings a little embarrassing, this person has a way with words that you find breathtaking. You could make some wonderful music together.
leo;love;20210511;The aspect at play today indicates that you have a potentially wonderful day ahead of you, especially when it comes to your love life. If this has been lagging somewhat, then you will find that it is very much uplifted by the day's events. If you have planned to go out with your dearest one, make it somewhere special, as you both will benefit from being together and sharing your love.
libra;love;20210511;Don't worry if you can't seem to muster the enthusiasm necessary to get out on that date. The astral configuration indicates that you could be having second thoughts, doubts, and last minute reservations. You may even find your potential love interest to have an attitude to life that is older than their apparent years. But if you do go, you will feel wonderfully secure and cared for.
pisces;love;20210511;Today's celestial energy may make you feel like a lead weight, but don't give up and decide to spend the day alone watching weepy movies. This could be a very productive day if you arrange a date with your love interest and do something more seriously intellectual together. Go to see a play that teaches you about life and love, for instance. You will both come away greatly inspired.
sagittarius;love;20210511;When you can't speak openly, honestly, and freely, you naturally feel very limited and restricted, which is not your style at all. A date this evening may have just this effect on you. Due to today's astral configuration, you find that you can't be natural, and therefore have a problem in knowing what to say next. Shake this mood off and just start conversing about anything and everything - and the mood will change dramatically.
scorpio;love;20210511;Today's planetary alignment helps you to put a name to some of the vague feelings that have been drifting through your consciousness lately. In discussion with your partner (current or prospective) you begin to see where these emotions have sprung from, and what has caused them. This will help both of you to get to the root of a fear-based issue that has haunted you for some time, and heal it.
taurus;love;20210511;Getting to social events is important with today's celestial energy, as you may find yourself inexplicably drawn to another's company. This person may be someone you had known as an acquaintance, but now you see something within them that you can really relate to, and they feel the same way. It is this deepening bond that could become very special. Go for it.
virgo;love;20210511;The aspect at play today may not be the most exciting thing since the invention of sliced bread, but it can provide you with a very down-to-earth perspective. This is exactly what you need right now. It may not seem like it, though, the way things are going with your love interest. But it is actually helping you to give voice to vague feelings - which really will help.
aquarius;love;20210512;Today's celestial atmosphere may encourage you to take definitive action concerning someone who you have been writing to for a while over the Internet. You realize that even though you may not have met physically, you have to get to know each other on a far deeper level. Maybe the next step is a phone call to let them know how you feel.
aries;love;20210512;Today's celestial energy makes you a little unsure of how to express yourself. On the one hand you just want to say what you have to say with a minimum of fuss and total honesty. On the other hand you also realize that in sharing your deeper feelings you could become quite emotional and are worried about showing yourself to be quite so vulnerable. Just let it flow!
cancer;love;20210512;You may feel quite swept away by your feelings, especially with today's celestial energy. You may also feel a little resentful that you care so much about someone who does not seem to be responding with equal ardor. This is a tricky and potentially painful situation, but as usual, if you can get to talk, much could be resolved, and it need not all end in tears.
capricorn;love;20210512;The planetary influences of the day will melt the last vestiges of resistance that you have been putting up against the advances of a certain person. There may not have been any particular reason for this, as you know that you are just playing hard to get. Today you will not be able to play any longer, as the feelings have become too strong.
gemini;love;20210512;Today's planetary alignment makes for an interesting day in terms of your current relationship. The fact that one of you dares to speak up about an emotional issue that involves you both may create arguments. Yet unless this is sorted out, this same topic of conversation is going to arise over and over again. It would help if you could genuinely listen to what each has to say.
leo;love;20210512;The alignment at play today may make you feel like covering your hurt feelings with an act of defiant bravado. If you and the lower life form that dared to give you that push end up accidentally meeting today, then you will not be the one to rush over, face wet with tears, begging for forgiveness. In fact you will be inclined to let them know that they are the least of your worries.
libra;love;20210512;With today's celestial energy, you have every chance of having a wonderful evening out. Make sure to wear clothes that heighten your subtle charms and give you an air of mystery. There is an air of unreality around that nevertheless makes your current love affair seem like a grand romantic adventure. It is a great time to get to know each other and appreciate the feelings you both share.
pisces;love;20210512;Under the influence of today's strong planetary energy, this is a day for romance in all its glory. Whether you are in a permanent relationship, or out on a first date, you would be wise to dress in soft blues or colors that evoke mother of pearl. Your interactions will tend to be very feeling oriented, and you will want to share your deepest secrets and your love.
sagittarius;love;20210512;Today's celestial energy creates the potential for a deeply emotional encounter. This is not something that you can prepare for, as it will happen of its own accord. But you will know when the moment has arrived because you will suddenly realize that - whether you have known this person for a while or only just met - there is a really powerful chemistry between you that defies rational explanation.
scorpio;love;20210512;"You may find it difficult to grasp what is going on between you and your sweetheart today, especially under the influence of today's astral configuration. There seems to be a powerful force drawing you ever closer together, which you can't seem to understand, no matter how much thought you give it. Don't even try; just enjoy the growing feeling of real love that is developing between you."
taurus;love;20210512;You may feel that a discussion about your relationship is needed to help you both decide where you should go from here. However, today's astral configuration may make it more difficult to find a starting point from which you can talk without becoming too emotional. Perhaps some action is called for instead. Maybe an outing together would help things to gel between you, more than dialogue would.
virgo;love;20210512;Don't worry if you don't feel particularly romantic and tenderhearted this morning, as the planetary energy will soon have you in the right frame of mind. This is a wonderful opportunity to invite your darling over for breakfast, lunch, or dinner, or perhaps all three. Why not have a day of love and enjoy every moment of it? The cosmos supports any attempt to share your deepest feelings.
aquarius;love;20210513;The aspect at play today puts you in something of a dilemma, especially as you are not sure quite where you stand in your latest relationship. You would like to tell your new partner that you have certain needs that you would like them to consider from time to time, if that is not too much to ask. If they refuse to listen, then put plan B into action.
aries;love;20210513;You will not be persuaded to go against your deeper instincts, especially with today's celestial energies. Someone special may be trying their hardest to get you to go along with their version of events, which involves a lot of subtle flattery, coercion and possibly a touch of manipulation. But you will need to let them know that they won't continue to be special if they behave like this.
cancer;love;20210513;The current astral configuration may make you doubt your deeper instincts when it comes to trying to understand the dynamics of a new partnership. You really want to believe in the best, to hope that this time everything is going to be perfect, and that you can fall in love happily ever after. But nothing is blemish free, especially as far as relationships are concerned. Be realistic.
capricorn;love;20210513;It is not really like you to sit and stew over a disagreement between you and your beloved. Yet with today's planetary alignment, you could feel as though you have reached an impasse, and don't know what to do next. Perhaps rather than more thinking, some action is called for. Just let them know how things are with you and that you want to talk.
gemini;love;20210513;Sometimes it is hard to see ourselves as others see us. Today's planetary energy makes it even more difficult because you cannot see what you are doing wrong. A loved one is obviously not one hundred percent happy about something, and assumes you are acting like this on purpose to punish them or make a point. To keep the peace, you may have to get them to spell it out.
leo;love;20210513;It is one thing wanting to maintain an aura of mystery, and another to purposely mislead someone, not out of any desire to harm, but because you feel that if you let them know your real life story, they won't want to become involved with you. With the current astral energies especially, if they truly love you, they will adore you for who and what you really are.
libra;love;20210513;Today's planetary alignment indicates that this may not be a particularly harmonious day to start off with, but with time and patience it could turn out to be so. This is actually an ideal opportunity to sort out something that has been causing friction between you and your beloved. You can do it if you both have determination and unconditional love.
pisces;love;20210513;Love ebbs and flows, and goes through a series of ups and downs, and this tends to be true of all relationships. With the current astral configuration, you may be going through a slightly challenging phase, but nothing that will really harm your partner (current or prospective)ship. It needs discussion and the willingness of both to listen. Lastly, it needs some form of positive action. Then you can kiss and make up.
sagittarius;love;20210513;Todays celestial energy may create a sense of conflict in a current relationship. You need to act quickly, but also need to talk it through first. It is the conversation part that may cause some difficulty, as your partner (current or prospective) may not at this point be open to reason, and could stubbornly refuse to cooperate. If this is the case, then you will just have to do what is necessary.
scorpio;love;20210513;"You may adopt a cool and apparently unapproachable exterior in order not to allow someone you deeply care for to see how you really feel. The aspect at play today will indicate that although they may not have intended to hurt you, you will have no intention of showing them how much they actually have affected you. However, this is not really a very constructive approach; being honest is much better."
taurus;love;20210513;Today's planetary alignment makes it more difficult for you to appreciate the truth about someone whom you very much admire. In fact you hold them in such high esteem that you cannot imagine they would be capable of the kind of behavior you have heard about. Before you commit yourself to them more fully, be sure you are seeing them as they really are. Good luck!
virgo;love;20210513;Don't worry if you can't think how to convey certain home truths to your sweetheart. Today's astral configuration may leave you tongue-tied to start off with, but you will soon become more confident, and after a while your real feelings will emerge. This is an important step because it means that you have now cleared the air on your side - you just need a valid response.
aquarius;love;20210514;If you are going out on a date this evening, your impression of your potential partner will change from one moment to the next, due to the current astral configuration. You will not be able to fathom them. Perhaps it is best if you don't even try, as this could ruin the magic that might build up between you if you leave it alone.
aries;love;20210514;Today's astral configuration could mean that one or two ego problems arise in a close personal relationship. These will not really be that serious, and in fact are more likely to be amusing, but they do nevertheless imply that both of you have strong personalities and are not likely to back down easily if you do ever have a really big argument. Lessons to be learnt.
cancer;love;20210514;You may not feel too much like being romantic or sentimental, even if you are going out on a date. The aspect at play today is not really a very sociable influence. But if you do meet with your latest partner, you can still make progress within the relationship. Your discussion may center on more serious or even practical issues that concern you both. It will be fine!
capricorn;love;20210514;"The current planetary energy makes something you were completely certain about seem less sure. A current relationship may suddenly seem to be collapsing, due to forces beyond your control, leaving you wondering exactly what is going on. But don't let this worry you; if you just let things be, you will see that nothing has been undermined, it is just an illusion and all is well."
gemini;love;20210514;Today's celestial energy creates the potential for your feelings about someone special to be made clear. You are able to tell them what is going on within you, which not only helps bring you closer together, but also enables them to talk about their emotions. Just sharing at this level is very strengthening and reassuring. You will both discover there is real love between you.
leo;love;20210514;Today's planetary energies may encourage you to feel more self-righteous than usual, and your partner (current or prospective) to feel less flexible than normal. All of this may sound like a potential recipe for disaster, but it needn't be so. You just need to talk to each other heart-to-heart, rather than reacting to a certain issue that is certain to make you both annoyed.
libra;love;20210514;You may not know where you are heading as far as an important relationship goes, but today you will not be able to make any progress anyway. The current aspect at play does not actually help you to see where the line is drawn, as it will appear to keep moving around. Just go with the flow of events, and this will help you discern a clearer pattern.
pisces;love;20210514;Today's celestial energies could create the potential for a very romantic evening with your love interest. But before you both go striding off into the sunset, hand in hand, you need to get one or two things straight between you. Nothing serious, just a couple of issues that have recently given you much food for thought concerning each other. Get it sorted out and then have fun.
sagittarius;love;20210514;Misunderstandings could occur today, especially in the way you perceive not only yourself, but also your love interest. You may think that the signals you are sending are quite plain and obvious, but everyone sees things differently, and they may not be being received in the same vein. With current celestial energies, you have your work cut out for you to make yourself understood.
scorpio;love;20210514;Today's astral configuration brings reality and fantasy face-to-face. In actual fact what you are looking at is one set of events that has already happened, and one that potentially could, but so far has not. You would benefit from getting your priorities in order to truly understand which of them is most important, and therefore what your course of action is likely to be.
taurus;love;20210514;There are many types of stubbornness. The kind that refuses to budge once a decision has been reached, and another kind that is based on the misguided knowledge that one is absolutely right. The current astral environment indicates that you and your sweetheart could be creating an impasse. Yet through discussion you could also make a great success of a mutual project. The choice is yours, so use it wisely.
virgo;love;20210514;Today's planetary energies could mean that a misunderstanding will crop up in your relationship with your loved one. So in order to avoid problems and unnecessary conflict it would help if you spelled everything out to each other, and said what you mean in several different ways, so that at least there is a chance that understanding will dawn at some point. Make clarity your goal for today.
aquarius;love;20210515;The current planetary energies are encouraging you to be firm and not to waver when it comes to a decision that you and your partner (current or prospective) have already agreed upon. The temptation may come to seek out another opinion, or to reconsider the issue from a different perspective. If you keep on doing this you will never get anywhere. Leave it as it is and do what needs to be done.
aries;love;20210515;It is your friendly and outgoing nature that gets you that date today. Lively planetary energies encourage you to socialize, but also to share your sunny personality with those you are not so well acquainted with. Through venturing into unknown territory you give fate a chance to play its cards, and so get the opportunity to meet someone special. Wear warm and inviting colors.
cancer;love;20210515;With the current planetary energy, you have quite a lot to celebrate, especially as you have recently gotten together with someone special. You may decide that this is the perfect opportunity to hold an impromptu party, or to go out for a wonderful meal somewhere that little bit different. Whatever you determine to do, you will enjoy each other's company immensely, and realize how much you have in common.
capricorn;love;20210515;It will help you to stick firmly to your inner feeling about a certain relationship, and to refuse to be dissuaded from taking the course of action that you know is best. The current astral configuration indicates you have considered the issue deeply, and are even willing to admit that you could be wrong, yet a persistent hunch has become too overpowering. Listen to what it is telling you.
gemini;love;20210515;Romance is very much a matter of striking while the iron is hot. The current astral configuration implies that if you take action now while there is a golden opportunity, you will be more likely to catch the attention of someone who has been at the center of your thoughts for some time. All it needs is the ability to appear dynamic and in charge of your life.
leo;love;20210515;You can really be the most popular person tonight if you are going out to a party or other social occasion. Current planetary energies help you to feel completely confident and radiant. If you are in a permanent relationship, your partner (current or prospective) will be thrilled to have you by their side. If you are looking for love, you could well find yourself with several choices.
libra;love;20210515;Today's planetary alignment may not create the ideal atmosphere for that date this evening, and yet in another way it is entirely appropriate. There are things that you both need to discuss, and too much hilarity or false jollity would tend to interfere. The things you need to say to each other require careful consideration and quite a bit of realistic planning. All is well!
pisces;love;20210515;If you feel more distant and aloof than usual, it could be the influence of the current astral configuration. It may help you to spend a few hours alone, rather than rushing off to be at the side of your dearest love. You would perhaps benefit from reconnecting to some of the things that you enjoy doing that you may have missed out on recently.
sagittarius;love;20210515;With today's celestial energy, you will tend to take yourself very seriously today, and your partner (current or prospective) may also be in a similar frame of mind. No matter how much you laugh and joke, you will not be easily amused at any references to each other's weaknesses or foibles. However, if you can also accept the times when you are feeling very vulnerable, your relationship will blossom naturally.
scorpio;love;20210515;Although you may not be where you want in a current relationship, you can make some progress today. The current astral configuration implies that it may not be in the direction you would ideally like, but it will be something. If you have had thoughts about taking on a practical project that you can do together, then this is the right time to plan it.
taurus;love;20210515;Today's planetary energies imply that you need to find a way to motivate yourself to go out tonight. Once you have had a bath, put on your most striking clothes, and actually arrived there, you will feel much better. The next task is to start talking to anyone and everyone, which will give you a real opportunity to meet someone with whom you feel you really click.
virgo;love;20210515;Don't worry that you feel more like being alone than sharing a laugh and a joke with your dearest love. With today's planetary energies, it may be better to spend some time in quiet reflection, considering how far you have come in your latest relationship, and where you would ideally like to go from here. You would benefit from giving each other some space.
aquarius;love;20210516;Show your enthusiasm for your beloved today. The current planetary alignment encourages you to share your real feelings, and not to hide behind an air of disinterested cynicism. You will have a much more enjoyable time if you can be honest and let them see that you really do mean what you say. Give them an original gift just to really send the message home.
aries;love;20210516;With today's celestial energy, you may have some interesting and novel experiences in terms of your love life. There is a natural move toward experimentation and to doing everything differently. If you are going out on a date, try wearing clothes that make you stand out. Go somewhere that will bring out a very alternative side of you, one that doesn't get to play very often.
cancer;love;20210516;You quite enjoy the thought of being swept away by someone different, a loner perhaps. Today's aspect indicates the possibility of one such meeting, along with the possibility that this could be a person willing to confide in you, and talk to you in ways that they cannot seem to with anyone else. There is the potential to connect at a really deep level here. Keep an open mind and see how it goes.
capricorn;love;20210516;The planetary configuration brings some sunshine into your love life and assures you that all is well between you and your love interest. You are safe to express your joy that they are your partner (current or prospective), and to suggest you go out somewhere interesting and entertaining just to have some fun. You will feel happy to share some of your deeper feelings, and they will appreciate this also.
gemini;love;20210516;Today's celestial energy encourages you to express yourself in unusual ways, and to take the more original and alternative viewpoint in any argument. If you are going out on a date, it could be a really weird occasion, but one that you will definitely enjoy, just for the sheer novelty value. Talk about some of your more peculiar hobbies, or some of the bizarre things you have experienced.
leo;love;20210516;"Today's planetary alignment may have you on tenterhooks, as you could very well find it difficult to fathom your partner (current or prospective)'s behavior. You are used to having them orbit around you continuously, like a planet around the sun, and may be thrown into a panic when they seem quite happy to go off and do things by themselves - totally unsupervised. Leave them alone; they need a bit of space right now."
libra;love;20210516;It is better to say how you feel, especially as you have the full backing of the cosmos to enable you to do so. The current aspect at play gives you the extra courage you need to make a leading statement without needing to be prompted. Your partner (current or prospective) is likely to be very impressed and touched that you have dared to go so far as to make yourself vulnerable.
pisces;love;20210516;Today's planetary configuration brings with it high expectations of a great night out with someone rather wonderful. And you will not be disappointed, especially as you are feeling that much more confident and courageous. There is really no need to worry about anything, or to wear any particular good luck charms to help the course of love run smoothly. It is destined to - so be happy.
sagittarius;love;20210516;If you have recently become involved in a new relationship, the current planetary alignment will help you to realize what an adventure this is. You have only just begun to get to know each other, and are already excited about what you have discovered. You may be prompted to undertake a project that will combine both your skills and give you even more to look forward to.
scorpio;love;20210516;The current astral configuration is great for patching up difficulties within your current relationship. There is a great deal of warmth around in the atmosphere, which will make you lose that tendency to keep your feelings hidden, and encourage you to be more open and responsive to your dearest love. Take advantage of this to do something wonderful together and deepen your bond even further.
taurus;love;20210516;"Things certainly won't go as planned with the aspect at play today. For starters, your feelings may seem to have run away with you, and are anything but under your control. One minute you feel madly in love, and the next you want space, and time to go off and do your own thing. This is a passing phase; it won't last, but may give your love interest something to think about."
virgo;love;20210516;The current celestial configuration gives you the extra confidence needed to approach someone very special. Whether this happens at a party, at a meeting of some kind, or by sheer accident, you will know that this is one opportunity that you dare not pass by. All you need is some sparkling conversation and a really good reason to make sure that you see them again. Get thinking!
aquarius;love;20210517;The current aspect may encourage you to contradict yourself several times over the course of an important date. Your new partner may find you enchanting, but also annoyingly unfathomable. You are obeying one rule though, and that is to be totally and utterly true to your inner nature. If they don't like it, they can go and find someone else who is predictable and sadly lacking in spontaneity.
aries;love;20210517;You are very much aware of the dynamics of your ideal relationship with today's celestial energy. Someone that you are particularly fond of is bringing you to an understanding of what exactly you want out of a partnership. Whatever lessons you may have learnt before, they are can only be of benefit as you decide just how far you would like this latest affair to go.
cancer;love;20210517;The current celestial energy brings the whole subject of give and take in relationships out into the open. You know that you have very special feelings toward someone, but have found it difficult to express how you feel for fear of being hurt. There is a benign influence around today, so use this to break the ice and show that you care. You will get a positive response.
capricorn;love;20210517;Sometimes those whom we imagine to be upright, normal, hardworking and solid people turn out to be very different when we eventually get to meet them. With today's celestial energy, someone you are going out with on a date may not be anything like you had hoped. They may be threatening to your image, but they will be exciting to be with.
gemini;love;20210517;"Love is in the air with today's celestial energy. If you are going out on a date, then it will probably be quite a romantic occasion. But don't expect them to totally knock you off your feet. They may be waiting for some kind of signal from you that you do care about them. The ball is very much in your court; play it how you will."
leo;love;20210517;It takes two to tango, as the saying goes, but with today's aspect at play, you are very aware that in any relationship both people need to say yes, yet only one needs to say no to have all the illusions shattered. In order to avoid this you just have to be honest and say what is on your mind. This will clear up a whole heap of trouble.
libra;love;20210517;Today's astral configuration may not create the most romantic of atmospheres for a great night out with your sweetheart, but it will certainly be an evening to remember. Whether they seem to be exhibiting a bizarre change in character, or are just feeling mischievous, the date certainly won't be anything like you expected. But life would be boring if everything was so predictable - wouldn't it?
pisces;love;20210517;You could come across some very strange fish today. Today's celestial energy brings all the more colorful characters out to play. If you are going out to any social occasion, then you could meet one of these more bizarre beings who will proceed to cheer you up. If they also have a few personal problems, you may end up taking them home for your unique brand of therapy!
sagittarius;love;20210517;"Today's astral configuration encourages a loved one to play a trick on you, perhaps to test just how faithful you really are when tempted to stray from the straight and narrow path. The best advice is to keep awake and alert, and to deal with anything that may seem strangely suspicious in an honorable and praiseworthy manner. Don't be led into any traps; have the last laugh yourself."
scorpio;love;20210517;It only takes one spark to create a fire, and similarly it only takes one of Cupid's arrows to start a raging love affair. The current planetary alignment may just provide the necessary ingredient today to do just that. Needless to say it will be totally unexpected. But you'll soon get to like it, and will be glad that for once you too were fooled by fate.
taurus;love;20210517;"Today's astral configuration encourages you to feel more optimistic about the possibility of a relationship with someone special. But you might need to make more effort to become further acquainted with them than you have in the past. Try rearranging your wardrobe and wearing different combinations of clothes; get your hair done in a new style, and give out a positive and warm attitude. This could work wonders."
virgo;love;20210517;Things will certainly be different with today's astral configuration. If you can work on the general assumption that whatever you plan is bound to turn out very differently than you imagine, then you will be thinking along the right lines. Dates, dinners, and social activities may be very unusual, as a mysterious X factor stirs up your love life. Just enjoy the experience - don't panic.
aquarius;love;20210518;There is a light but definitely romantic touch in the air with today's astral configuration, one that you would have no problem in handling. If you are going out on a date with someone new, this is the perfect atmosphere in order to get to know them better. Conversation glides over a variety of subjects, and you will find that the time has gone all too quickly.
aries;love;20210518;Today's celestial energy is very promising for all kinds of social gatherings. There is a natural warmth and an urge to reach out and open up to others. If you looking for that special relationship, it might all start with a simple conversation. Because people are in a very gracious mood, they are willing to listen. Cupid's arrow could well strike in an unexpected situation.
cancer;love;20210518;This is the perfect time to invite a dear friend for an exploration of your relationship together. The current planetary configuration may encourage you to ask them out on a date, which is a bold step for one normally so shy and retiring. Yet you realize that if you don't act, the chance will slip away. Use your natural sense of humor to make the right impression.
capricorn;love;20210518;Today's astral configuration brings with it a golden opportunity to smooth over the cracks that may have appeared in one particular relationship. There is a wonderful atmosphere in the air that is healing and soothing. Why not invite your love interest out for a meal and do some talking? Initiate the kind of conversation that will melt your hearts, and help you to realize how much you care about each other.
gemini;love;20210518;The current astral configuration creates a wonderfully sociable atmosphere in which people can get together and exchange information or pass the time. There is a chance that while you are enjoying one particular conversation, you will realize that the person in question has a brilliant sense of humor, and one that you totally approve of. You will certainly want to continue the discussion at another time, in another place.
leo;love;20210518;Today's planetary alignment brings about the perfect opportunity to get talking to that one special person whom you have been quietly hoping would cast a glance your way. In fact, if you want to make any impression at all, you may have to use humor or even a touch of philosophy, or perhaps both. You will need to let go of your sense of importance and be your natural self.
libra;love;20210518;"There is a wonderful influence around that could transform a potentially dull date into a truly wonderful evening. The current astral energy means that you will find there is a natural harmony existing between you. You can talk to each other about anything, and feel totally at ease about it all. Don't worry about sharing your deepest thoughts; they will be in safe hands."
pisces;love;20210518;Today's celestial energy conjures up wonderful images of candlelit baths filled with aromatic scents and perhaps a glass of champagne. Take this opportunity to enjoy a day and night of pure romance with a loved one. If the relationship is new, then you will certainly know them better by the end of the evening! If you already know each other well, you can relax in a haven of deep intimacy.
sagittarius;love;20210518;Although the subject of romance and relationships seems like an excuse for a grand adventure, the influence of the current planetary alignment means that even you may succumb to the more powerful feelings that have been simmering away just beneath the surface. You very much admire one particular person, but have tended to lark around with them rather than telling them how you feel. Take this bold step.
scorpio;love;20210518;The current aspect at play means that you have a wonderful opportunity to share your deeper feelings with someone special, and for once you won't be at all worried about what you have to reveal. There is a powerful feeling of harmony and warmth around, which is contagious. Perhaps you have never spoken to a loved one in such a way - they will want to repeat the experience.
taurus;love;20210518;There is a lot of good humor involved in today's planetary alignment. You have a chance to make amends with a loved one, or at least to regenerate your relationship if it has been less than enthusiastic of late. It would help you both to relax after all that you have been through. Perhaps go to a show or just out for a good time with some friends.
virgo;love;20210518;Today's celestial energy brings you to the realization of just how much love is present within your current relationship. Even though you may have been going through one or two problems, or perhaps have not seen as much of each other as you would like to, something clicks into place today. You begin to appreciate just how lucky you really are that you have found each other.
aquarius;love;20210519;You may find your latest date to be a very wise person, someone who enjoys philosophizing and talking about why we are as we are, and the meaning of life and the universe. The current astral configuration actually encourages in-depth conversation along these lines, and helps you to relax and consider some wildly different perspectives on life. You could find yourself wanting to repeat the experience.
aries;love;20210519;Current planetary energies cause you to want to explore a certain relationship in greater depth. There is a real sense of being on an adventure together that you just cannot resist. You are very aware that you are just at the beginning of something new, and so are tending to tread lightly with each other. But will soon have more confidence that all will be well.
cancer;love;20210519;You may feel a sudden surge of boldness, especially with today's aspect at play. For once you really do not care what other people think about you, and are quite adamant about who or what you want. You have no desire to scuttle secretly up to the object of your affection and await their bidding. You have the confidence to tell them what your plans are.
capricorn;love;20210519;The current astral energy puts a smile on your face and introduces a ray of sunshine into your life. If you have recently left a relationship and have been feeling quite sorry for yourself, then a meeting today will cheer you up no end. This may not be the great love affair of a lifetime, but it will bring the chance to be with someone warm and human.
