ID,sign,category,date,horoscope
20030,aquarius,birthday,20210309,"You can make your career glow with success this year or you can make a shift to something new! You are most practical and solid in the first month. You can get inside people's heads, too. Keep the cash flow balanced and maybe acquire a small desired item in June. Enjoy some pleasant but inexpensive summer fun with family in August. Romance gets nostalgic in November. Prepare for a possible big change at work in January. February is big, so look and do your best. Relax with friends afterward and let some surprises make you smile. Love isn't far behind!"
20036,aquarius,birthday,20210315,A secret desire for something special could motivate you this year. Or it might be time for you to make private plans for a nicer lifestyle. Be ambitious and busy in the first few months and perhaps create a financial opportunity. Enjoy more luxury time with friends and family in July and August. Try not to spend away whatever you gain. Be sensible in love in November and feel appreciated. A startling new idea or project could distract you in January. Friends may inspire you in February. The last two months are bubbling with fun and affection. Make great advances this year!
20039,aquarius,birthday,20210318,"This year you may get more interested in money and the nice things it makes possible. Cleverness and get-rich-quick schemes won't deceive you. You may discover some sound, practical ideas in the first couple months. Hard work matters, too, and you may deserve a small private treat by July. Share good times with family and friends in August. You might want to host a party or summer event. A quiet romance could find you in November. Stay low-key and let things take care of themselves. Friends and the social scene come to life in the remaining months, including much love!"
20040,aquarius,birthday,20210319,"Charm and elegance are yours this year. You're smart. You know that life is more than money and material comforts, but you don't discount their importance. Be highly motivated all year and achieve a lot early on with what feels like little effort. Work diligently and maybe celebrate in August, perhaps on vacation. A friendship could become a serious romance in November. Deal promptly with any perceived crisis in January and see quick, easy resolutions. Amuse yourself with dreams of luxury in February. Friends and lovers are there for you, sometimes surprising you in the last two months!"
20045,aquarius,birthday,20210324,"Find countless pleasures in daily life and have a great time all year! You're full of energy, so nothing and no one can rain on your parade. Be smart and sensible in the first few months and calmly work hard to further yourself. See better income and steady progress before July. Be lucky and feel rich at home in August. In September be more young at heart and enjoy things more. Be healthy in November and poised to handle any problem in January. Dispel a cherished dream at work in February and move forward. Surprising love and friendship round out a great year!"
20048,aquarius,birthday,20210327,"The pleasure of good partners and teammates will make this a happy, powerful year! Early on think carefully about where you are and where you're headed, then work hard and be ambitious. The home budget may grow in July as you see progress. Be very lucky in August and attract more luck for your home environment. Don't remodel yet, though. September and October are times to luxuriate in doing what you love with people you love. In February you may recognize that a previous opinion came from a false impression. It's easy to fix things. April is yours for fun and fantastic love!"
20056,aquarius,birthday,20210404,"You always have the big picture in view and know what to do when! You may not pay much attention to others, but you inspire them. Be most energetic in the first month. Friends keep you hopping and happy in July. Surprise yourself in a big way in August. Do good things with it. Catch up with some older friends in November. Learn and try new things with new people in new places in late January. Be realistic and responsible but open to the future. Friends and love return in a big way in the last few months. What a charmed and charming year!"
20063,aquarius,birthday,20210411,"You know what you want and how to get it this year! You may not get everything instantly, but you know how to make it happen. Cleverness and energy are gifts that serve you well, particularly in the first few months. Be quietly productive and responsible. A friend may have some good ideas for you in July. Some unexpected good luck may find you while you're busy having fun with family in August. Reevaluate your position in November, and don't be too self-critical. You're doing well. In April and May relax with friends and perhaps a loving admirer who finally speaks up!"
20071,aquarius,birthday,20210419,"Your best luck and greatest treasures will come from people and places close to home this year. People work smoothly with you, and your enthusiasm and energy will find lots of constructive projects in the first two months. Be respectful of your money and have more than enough. August is pleasant and September absolutely joyous with social and family events. No need to run wild or be extravagant. Everyone is feeling generous and loving. Respect any health concerns in November and let go of any regrets. In February aspire to something more for the future at work. It's an ambitious, affectionate year!"
20081,aquarius,birthday,20210429,"Be your own best friend and be healthy and happy all year long! Friends and family will encourage you to take better care of yourself and make it easier. See benefits in August when your energy increases and smart decisions can bring more income. Have fun all summer, and be generous without spending more than needed. Feel more creative in November, but let those bright ideas simmer. Take good care of yourself in late December, and don't overdo the holiday eating and partying. Love could surprise you in January. Pleasant surprises at work in April may pay off big for months to come!"
20085,aquarius,birthday,20210503,"Have big plans, big ideas, and big dreams! There's all the energy you need. Be realistic in your approach and see what you can make happen. August is loving and luxurious without any need to overspend. The whole summer is made for fun. Enjoy quiet time in November and politely ignore any meaningless criticism. A big love (not necessarily a person) could come or go in January, or perhaps it's simply a shift in the romance lineup. Working for a good cause touches your heart in February. Be daring but not reckless at work in April and gain respect and rewards. Have a magnificent year!"
20148,pisces,general,20200704,"Stop being an enabler to someone you care deeply about, Pisces. It could be that you're helping to continue dangerous addictive behavior simply because you want to avoid a nasty confrontation. Realize that this is doing neither party any good. The more you perpetuate the lie, the more it will continue to hurt all parties involved. Be open and honest with your concerns."
20152,pisces,general,20200708,"Unfortunately, this isn't a day for fun and games, Pisces. In fact, you might feel an annoying emotional weightiness, making you feel less energetic than usual. There's a sober tone that's asking you to take a hard-nosed look at reality and make some decisions regarding goals and plans. You could feel like the timer buzzer is about to go off. The minute hand is ticking away and there are many more adventures in store."
20181,pisces,general,20200806,"Review your day as you watch the sunset and observe the clouds turning from white to purple, Pisces. Make sure that your head is in tune with your heart. Think about the day's emotions and thought patterns and how they affected your actions. Determine if your actions were a result of either your rational mind or fluctuating moods."
20193,pisces,general,20200818,"Pisces, you'll probably find that you have a ton of energy to put into all kinds of activities. Finish any work that still needs completion, consider doing some cleaning and organizing, or see about getting out for a little warm weather fun. Whatever you choose, make sure it's active. You'll need a place for all that energy to go and quiet activities won't cut it today."
20202,pisces,general,20200827,"People often see you as shy and reserved, Pisces, but of course you know that you're really very friendly once you relax. Today you find it unusually easy to interact with others. In fact, you feel downright gregarious as you chat and joke along with the best of them. This new, sociable you does wonders for your image. You've needed to loosen up for some time."
20218,pisces,general,20200912,"A household member might toy with the idea of moving out or going away for a while, Pisces. This could stress you out, but don't make yourself crazy. Don't try to talk him or her out of it. Listen sympathetically and let your relative get it out of their system. This person is probably feeling temporarily restricted by forces outside the home and isn't really likely to go anywhere."
20228,pisces,general,20200922,"You're feeling your power and strength today, Pisces. You've worked hard to get into good physical shape. Similarly, you've exerted a great deal of energy in your work life and it's paying off. With today's planetary energy, you can also expect greater intimacy in your personal life. Enjoy this special time."
20237,pisces,general,20201001,"Are you technically single but very deeply involved with someone, Pisces? If so, don't be surprised if today you extend or receive a proposal of marriage. Recent events have brought you very close together and greatly intensified the bond between you. Your partner may want to legalize that bond. Do you? If there is even the smallest doubt, give yourself some time to think. Acting on impulse isn't a good idea right now."
20239,pisces,general,20201003,"You could feel like a rat in a maze today, Pisces. Walls and long, narrow corridors take you around corners and through doorways, yet there's no indication that you're going in the right direction. Instead of wandering aimlessly, stop and ask for help. You might not have noticed that if you look up, there are knowledgeable beings there who are willing to give you advice based on their lofty perspective."
20249,pisces,general,20201013,"Today you might pinch yourself to see if what you're experiencing is real, Pisces. Success and good fortune are coming thick and fast, with only minor setbacks and irritations to complicate matters. Business, money, and career success are likely to be at an all-time high, although you might find yourself feeling a little fearful of what comes next. Don't worry about that. Go with the flow."
20251,pisces,general,20201015,"Your intuitive abilities should be operating at a very high level today, Pisces. You might inadvertently receive some positive psychic messages about your future, and this could prove very exciting. These insights could be a source of inspiration that propels you to accomplish wonders in some aspect of your life. This could turn out to be a self-fulfilling prophecy! Make the most of it."
20254,pisces,general,20201018,"Try to rise above the potential tension and rough spots of the day, Pisces. Do yourself a favor and don't feel like you have to stoop to another's level. Take pride in your actions and do things with confidence. Work with the negativity. The worst thing to do would be to ignore it. Approach problems squarely as soon as they arise. Don't dredge up the past. It's time to move forward."
20275,pisces,general,20201108,"A longing for comfort and the small, simple pleasures in life is likely to cripple your initiative today, Pisces. Have you decided to withdraw from the career world for the time being? Or perhaps you're just discouraged by the lack of enthusiasm in your colleagues. In any case, this would be a good day to stay home and rest, Pisces."
20276,pisces,general,20201109,"Although your current mood is somewhat reserved and modest, you probably feel tempted to strut your stuff every once in a while. However, if you try to show off today, Pisces, you may not be very pleased with your reception. It's natural for you to want to impress people, but you must try to do it with genuine qualities and simplicity. That's true good taste!"
20289,pisces,general,20201122,"Perhaps you notice some weariness today, Pisces. You have been much more active than usual for the past few weeks. You've been communicating with new people, having new experiences, attending virtual meetings, and perhaps even taking short trips. In the long run, will any of it further your goals? That's the question you have to answer today."
20305,pisces,general,20201208,"New people may come into your life today. If you get bad vibes from one of them, trust your instincts! Signs are that you will meet at least one new acquaintance who isn't trustworthy. This isn't a good day to enter into any kind of partnership, nor is it a good day to get married or even propose marriage. Put all plans for cementing partnerships on hold for a few days!"
20334,pisces,general,20210106,"Love, sex, and romance are on your mind today, Pisces, so you will want to spend as much time as possible with your lover. You could also grow closer to your friends, resulting in a powerful feeling of unity. Right now you have the gift of being able to exercise good judgment when it comes to values in life. If decisions need to be made along this line, this is the time to make them."
20345,pisces,general,20210117,"An important project could require intense concentration today, Pisces, and you're in the right frame of mind. You could be pleased with the results and so could others whose opinions matter. Expect public acknowledgment of some kind. A boost to your self-confidence is in the works, perhaps even a raise in income. Work hard, enjoy the spotlight, and treat yourself to an evening out."
20392,pisces,general,20210305,"Your physical and mental energies overflow today, Pisces. You may want to tackle every possible project that could bring advancement along whatever lines you want. Artistic endeavors, group activities, and social events are strong possibilities, so get busy! This should also be an exhilarating day when you accomplish a lot. Enjoy yourself thoroughly while doing it. Go for the gold, and have fun!"
20396,pisces,general,20210309,"Like a surfer who wants to ride the endless wave, you must first prepare yourself before you jump into the ocean with your board, Pisces. Sit on the real or imaginary beach for a while and contemplate the tide. Watch the currents and see how other surfers fare under the prevailing conditions. You will find that the more preparation you do, the more secure you will be when you hit the water."
20402,pisces,general,20210315,"There's a chance you will receive an early morning visitor, Pisces. While it's a surprise, it turns out to be a welcome one. This visitor is likely to come bearing gifts of some kind, either in the form of interesting news or encouraging words. Listen carefully, but beware of idle gossip. Take care not to spread rumors that you don't know to be true."
20405,pisces,general,20210318,"A book, letter, or other important piece of paperwork that was misplaced might finally be found today, Pisces. This is important, as it may relate to financial concerns or a creative project that you've been working on. The information it contains should motivate you to move ahead and put this matter to rest. Much of your day could be spent dealing with this. Go to it!"
20406,pisces,general,20210319,"If you aren't traveling today, Pisces, you will likely take a big trip soon. It seems that you will be sharing a room with someone special. A close friend or significant other may accompany you. You can look forward to all the romantic possibilities that come with exploring new lands together. It's bound to be a wonderful trip."
20411,pisces,general,20210324,"You have a tremendous amount of drive and enthusiasm to help you move forward in your projects, Pisces. Be careful that you don't act hastily or impulsively. Be careful of starting out on a new path without having a good idea about where it's going. Rash decisions may lead to dangerous situations, so know what direction to go in before you start the car. Be safe."
20414,pisces,general,20210327,"You might find it difficult to connect with others today, Pisces. Your brain may seem like it's in some other dimension. Appreciate the power of circular movement in your life. Seek things that are fast paced and a bit bizarre. Go to a roller derby. A simple thing like a coin rolling down the sidewalk may allow you to connect with another way of thinking about your life."
20422,pisces,general,20210404,"Issues of the heart may be a bit difficult to deal with now, Pisces. Try not to completely shut off the channels of communication while you work on dealing with these issues. It's vital that you open the channels wider and bring more of your feelings to the surface. Compassionate people will listen to you and help sort out your emotions if you let them."
20429,pisces,general,20210411,"For the past few days your mind has been primarily on the loftier side of romance - emotional support, a spiritual bond, the highest kind of love. Today your mind is likely to be on nothing more exalted than physical passion. You can expect to be obsessed with sex all day. Schedule some quality time alone with a lover. If you can't, you might have to make do with a romantic video."
20437,pisces,general,20210419,"The desire to stay home alone and rest tonight might conflict with a need to go out with your friends, Pisces. You may be too stressed to put up with gossip or too much intellectual stimulation. Tell your friends you will go out with them another time. All signs indicate that this is the wisest course for now. Relax with some hot chocolate and a pile of movies."
20447,pisces,general,20210429,"Changes within a group you're affiliated with might profoundly affect you today, Pisces. Perhaps the group is veering in a new direction that doesn't particularly interest you. You might need to reevaluate your involvement. This could make you rather sad since you've grown fond of the people and won't want to lose them as friends. You need to think. Only you can decide what to do."
20451,pisces,general,20210503,"You may discover your emotions are tempered today, as you want to turn inward, Pisces. You're apt to surprise yourself and the people around you when you decide that all you want to do is go into your room and sit by yourself instead of join the crowd outside. Don't feel bad about doing this even if you're expected at the party in full regalia. Do what feels most natural for you."
20514,pisces,love,20200704,"Today's astral energy implies a great day for all aspects of romance and romancing. It is that soft yielding look that will bring you success in all ways. If you’re able to see each other in person, try wearing clothes that have a sensuous filmy and slightly transparent quality, and wear a subtle but gorgeous fragrance to match. You will certainly have plenty to keep you smiling and occupied for some time to come."
20518,pisces,love,20200708,"Current planetary energies give you a chance to celebrate your romantic inclinations with someone quite special. If you have had an offer to communicate further, then you will find the conversation to be a most charming occasion, and everything you always hoped and imagined it would be. Enjoy this chance to develop a powerful and profound relationship that will be a great joy in your life."
20547,pisces,love,20200806,"You certainly may remember this day for some time to come. Down the road, it will stand out as one of the times when you decided to say yes to something that you really wanted but were too afraid to ask for. If you don't know what I'm talking about, you soon will, and so will the important person in your life. Use the energy of the day and go for it!"
20559,pisces,love,20200818,"Today may be somewhat of an introspective day, but you can at least begin to understand the reason you don't feel totally at ease in the company of someone fairly close to you. You will be better to spend this time alone so that you can really get in touch with how you feel about this. There are many twists and turns that may not be obvious to you at first."
20568,pisces,love,20200827,"The day's planetary configuration indicates that this could be a very sociable day, with friends providing a lot of laughs. You seem to be very popular at the moment, and in your close relationships there is a lot of natural warmth. If you have anything to say, do so today, as this is the right time. Don't hold back; speak about how you feel with complete honesty."
20584,pisces,love,20200912,It is through talking expertly on any subject with which you have more than a passing acquaintance that you get to meet a certain stylish person who has impressed you for some time. The planetary aspect helps the conversation along by making it light and humorous. So much so that you may want to continue your learned discussion in more depth later.
20594,pisces,love,20200922,"You will thoroughly enjoy today. There is a wonderful feeling that both you and your loved one are cosmically meant for each other, that your names have been written in the stars since the beginning of time, and that you'll be with each other for eternity. What? You've suddenly gone off that idea? Best make for a sharp exit - before it's too late."
20603,pisces,love,20201001,"Today may see the reappearance of an old boss whom you used to find extremely attractive. This may be something of a surprise, and what may be even more surprising is the depth of feeling that you discover is still very apparent. Although this is something of a delicate situation, you have all the emotional experience you need to make the right decisions."
20605,pisces,love,20201003,"You can't decide what to make of the person you have been idolizing for so long now. Yesterday you were still in love, yet today you are starting to see some cracks in what appeared to be an impeccable exterior. If you hang on a while longer you will be in love once again. Perhaps you just need a few days grace."
20615,pisces,love,20201013,"This is a great day for relationships, but not particularly promising in the way of passion. Romance is entirely possible, and if you meet someone special, they may say the most wonderful things that make you feel so good, so wanted, so touched, and so needed. But you may have to wait until the relationship deepens before anything more exciting occurs."
20617,pisces,love,20201015,"You are usually adept at handling the niceties of relationships, and of smoothing over any rough patches with a host of well-meant platitudes. But the energy of the day may bring to your attention the need to be more honest about your feelings for your loved one. People can see when you are not being truly sincere and will feel that they are being short-changed in some way."
20620,pisces,love,20201018,"This could be a good day for taking your sugar honey to investigate mutual interests of a cultural nature. Although your interactions may not be particularly romantic today, they are certainly intellectually stimulating. If you are mentally compatible, then you can discover some fascinating facts by attending exhibitions or lectures. You may also feel like talking about your relationship and how you can improve certain areas."
20641,pisces,love,20201108,"Today provides a good opportunity for you and a loved one to expand your circle of friends. Your social life is likely to liven up. Perhaps you both feel that your present social group has been limiting you of late. Be bold and do something new, as it may well lead to some fabulous new connections that will stand you in good stead."
20642,pisces,love,20201109,"Today you will experience a meeting of the heart and mind. If you have been engaged in an internal battle trying to decide whether to listen to the reasons why you shouldn't enter into this relationship, as opposed to your feelings about why you should, then perhaps you need to reframe your perspective. If you go with your gut instinct, you won't go wrong."
20655,pisces,love,20201122,"It is time to give your beloved some special attention. There is plenty to talk about, but it would help if you could both share from the depths of your hearts. This will encourage you to be honest and open with each other, and to be clear about anything that may have been causing a problem. It will facilitate better communication in the future."
20671,pisces,love,20201208,"You are usually in control of your time and your energy and know just how to make the most of both to the maximum. However, this could mean that for once you get carried away with a certain relationship that engenders deep feelings within you. This could consume quite a few of your resources for some time to come, so just be aware of what you are giving away."
20700,pisces,love,20210106,"You may not feel entirely comfortable with whatever approach you adopt today toward a loved one. The current planetary energy tends to promote feelings of detachment, yet also of suspicion and paranoia. There may be one particular issue that is a source of tension between you. If you want to continue with the relationship, you need to overcome your mistrust and start talking. It will be worth it."
20711,pisces,love,20210117,"Ah, the letdown after the recent planetary events. Your love life may seem boring, but there is a time and place for everything. It is good to pause and reflect on what is happening, whether it is going well, or if you are feeling disappointed about any aspect of your relationship status. If you feel the need to talk things over, this would be a good time to do so. It's worth it."
20758,pisces,love,20210305,"You have been wondering whether it is worth getting closer to a certain person, and now there is an opportunity to meet with them. The planetary alignment today sets the stage for this promising attraction to begin to develop into something a little more significant. But you will have to take the initiative, and do a lot of the groundwork to enable it to move in the direction you would like."
20762,pisces,love,20210309,"Today's astral configuration gives you a great chance to let someone in on the secret of how you feel about them. As you are in such good spirits, and feeling more vital and magnetic than you have for some time, you cannot fail to make an impact. If you do agree to start dating, then go somewhere really different and exciting on your first outing."
20768,pisces,love,20210315,"The planetary alignment of today may well bring up some unpredictable feelings within you. This is not so much to throw you off course as to help you to examine what you really want out of a certain close personal relationship. Don't be pressured into making decisions, as you may not be sure of what you really want, and could say something you later regret."
20771,pisces,love,20210318,"Everyone dreams, but is the attention we accord to them that makes the difference between whether they come true or remain night visions. The current aspect encourages you to pay attention to one particular dream and bring it to fulfillment. It certainly involves someone special, and also involves you taking the initiative in some way or other. All you need to do is take the plunge."
20772,pisces,love,20210319,The movement of the planets may present you with an opportunity to meet someone that seems to have all the qualities you have been looking for in a perfect person. But you won't find them in your local grocery store or bump into them in your neighborhood. You need to go out on a limb and do something radical that puts you in touch with those that are truly unique.
20777,pisces,love,20210324,"Could this be the day of a lifetime? The day's planetary constellation indicates that it could be. At least you have the opportunity to experience a sense of passion and real companionship, which is very pleasant, as they don't always come together. Don't let this chance pass you by - it's too good to miss. The more you reach into the blue beyond, the better life gets."
20780,pisces,love,20210327,"Manipulation and emotional intensity abound today. You have thrown any kind of sentiment out of the window. Today you want action, excitement, and to go places at a fast and furious pace. If you are feeling weighed down by someone who just seems to hang around, you could lose your cool and tell them where to go. You just need space - don't act too impulsively."
20788,pisces,love,20210404,"The current planetary aspect makes you laugh and laugh today. You and your partner (current or prospective) may never have had so many attacks of pure hysteria over incidents that to others just don't seem funny at all. However, this infectious mood does have the effect of releasing a lot of pent up tension, and maybe you should take advantage of it by going out and doing something equally fun together."
20795,pisces,love,20210411,"This is a great time to invite a few friends around to meet your latest love interest. The current astral configuration indicates that the whole occasion will be a great success, and even if they do resemble a toad, all those present will be far too magnanimous to mention the fact. You can rest assured that you will both be loved, warts and all, by everyone who attends."
20803,pisces,love,20210419,"It's strange how on some days your partner (current or prospective) can do certain things and they have no effect on you, while at other times the same things can affect you very deeply. The alignment at play today makes you extremely sensitive, and you may find that this brings up powerful emotions that need dealing with. However, this is a very positive time to do so, as you will both benefit greatly."
20813,pisces,love,20210429,"Today's planetary alignment may seem to put the cat amongst the pigeons as far as your brand new relationship is concerned. Yet it may also be testing your resolve and determination to make it work, even though you may already be experiencing some difficulties. Discussing it would help, except that one of you may tend toward stubborn silence and the other toward irritation. Try it anyway!"
20817,pisces,love,20210503,"You may feel that the person you have set your heart on is slightly too different, and too way out for your tender sensibilities. The planetary alignment at play today indicates that although you are genuinely fond of them, you worry about their unpredictability. However, the meeting you arrange with them reveals that they also have a very tender streak despite their mad side. You WILL get on fine."
20880,pisces,career,20200704,People may look at you as if you are crazy today for suggesting the things that are on your mind. Don't let them place seeds of doubt in your head. People may be weary because they are scared. Lead by example and demonstrate that your way is best.
20884,pisces,career,20200708,"Now is a good time to review your long-term career plan. A big change is coming up for you, so be prepared to make adjustments. There is no sense staying on the current track if you feel yourself being pulled in another direction. Follow your heart."
20913,pisces,career,20200806,Do things by hand instead of relying on fancy electronic gadgets to do these things for you. You would end up spending more time trying to figure out how to get your machine to work than it would take you to just do the task manually.
20925,pisces,career,20200818,"You are likely to make tremendous strides today in all aspects of your career. Most of this has to do with your connections with other people. Phone calls, e-mails, and virtual or face-to-face conversations with others will all go extremely smoothly."
20934,pisces,career,20200827,"Education is a never-ending process. It seems that you are the focal point of a new idea that is being developed. You are teaching others, and others are learning from you. Keep the dialogue open and unrestricted. Everyone around you will benefit."
20950,pisces,career,20200912,"You have been given the green light, so put the pedal to the metal. Your original and unique approach will receive much praise and reward throughout the day, so don't be afraid to flaunt your ideas to the people around you. Success will result."
20960,pisces,career,20200922,"Your relationship with mechanical and electrical gadgets has been off during the past three weeks. Today, things begin to ease and work as expected, and you will find that your computer doesn't crash nearly as much as it has been."
20969,pisces,career,20201001,You have a great deal of physical energy with which to tackle anything that comes your way. Feel free to work longer hours and take on extra work. You can handle it with greater ease than most people can handle just their normal schedule.
20971,pisces,career,20201003,"Take a lesson learned during the workweek and apply it to your home life. Someone in your personal life can use a bit of discipline or simple, practical advice. Conversation flows easily, lending itself to productive discussions of this nature."
20981,pisces,career,20201013,"You can't just rely on your mental capacities and expect to be successful. You must trust other abilities of yours - including your sixth sense, your intuition. This aspect of your personality will be especially strong today, so be sure to use it."
20983,pisces,career,20201015,"A key word for you is compromise. You have been very stubborn with regard to a certain issue for the past few days. Now you need to give, in order to receive. Meet people halfway instead of insisting that things only be done your way."
20986,pisces,career,20201018,"If this is your day to have fun, don't be surprised if it turns sour thanks to an overwhelming feeling that you should be working, or you should be productive in some way. If you are at work today, your overall productivity will be strong."
21007,pisces,career,20201108,Now is your chance to get out some of the pent-up anger and frustration that you have surrounding your career. Others are happy to listen and provide you with the sympathy and understanding that you are looking for. Feel free to open up and share.
21008,pisces,career,20201109,You may feel as if you are giving a performance. You are on stage and everyone is watching. You can handle it. You have no problem going from one situation to the next with great ease and poise. Hold your head high and keep your chin up.
21021,pisces,career,20201122,Someone seems to be setting you up for disaster as the week begins. Don't let that person get away with this. Fight back. Summon up your inner fire and demonstrate to others that you will not be pushed around in this manner. Be strong.
21037,pisces,career,20201208,"Someone's immature work approach is likely to send your head spinning. Anger is welling up from within you and if you are not careful, you are likely to lash out in a manner that may scare the people you communicate with. Try to be more patient."
21066,pisces,career,20210106,"Close the door on old projects so you can make way for new ones. You have many loose ends right now that are causing mental clutter whether you realize it or not. Delegate your work, tackle it yourself with fresh eyes, or toss it out completely."
21077,pisces,career,20210117,"You are not in the best mood today and this is likely to make you less confident at work. Be careful because there is danger here. Having TOO much trust in others makes you susceptible to faulty ideas. Ultimately, trust only yourself."
21124,pisces,career,20210305,"Talking things out with other people will be difficult, but right now it is very necessary. Friction will result, but the issues that you are dealing with can no longer be held inside. You must get them out on the table in order for progress to occur."
21128,pisces,career,20210309,"This is a day to get your head out of the clouds and get your feet on the ground. It certainly is fun to disregard reality for a while, but now you are starting to pay the price. Take care of business instead of getting lost in your fantasy world."
21134,pisces,career,20210315,"Your powers of adaptability will be put to the test. Everyone is in some sort of ""mood"" and you will have to adjust yourself accordingly. If anyone can sort through this difficult minefield with ease, it is you. Have confidence in yourself."
21137,pisces,career,20210318,"You keep running into the same people. Unexpected events take you where they want to take you and for some reason, you end up seeing the same faces time and time again. This is no coincidence. Talk to these people more. They have wisdom for you."
21138,pisces,career,20210319,"You are in a very vulnerable position right now and someone is likely to take advantage of you if you let them. Since you are so good at going with the flow, others have a way of turning you into their puppet if you are not mindful of the circumstances."
21143,pisces,career,20210324,"Deep down, a lack of self-confidence is keeping you from reaching your highest potential. Perhaps a long time ago, someone made you feel like you were not fit to accomplish anything noteworthy. Banish these thoughts from your mind. They are untrue."
21146,pisces,career,20210327,Other people are pushing you to the next level. You might as well give into this wave of energy instead of trying to fight it. Now is the time for you to plan your attack. You are feeling much feistier than usual. Take advantage of your inner fire.
21154,pisces,career,20210404,"The week begins on a high note, setting the stage for great things to develop as the week continues. You don't have to do anything special to win approval from others. All you need to do is to be yourself. That is all anyone can ask for, anyway."
21161,pisces,career,20210411,You will feel an underlying current of friction as you move through your workday. This is inevitable. The good news is that this friction will spur you on to accomplish a great deal. It will inspire you to do much more than you thought was possible.
21169,pisces,career,20210419,"Your overall physical energy increases today, and this wonderful trend will continue for the next couple of months. You will find that you can tackle much more than you could under normal circumstances. Feel free to take on extra work."
21179,pisces,career,20210429,"Everything will take longer than you expect it to. Most likely this is because all dealings with others will involve four times as much communication as necessary. Furthermore, you will tend to waver a great deal before making all final decisions."
21183,pisces,career,20210503,"Have you been trying to get some creative work published? If so, you might be attaining that goal now, possibly submitting to a newsletter, or a web site. The only problem might be that you need to focus on one possibility."
21246,pisces,wellness,20200704,"You are impressionable and easily stimulated. With today's planetary energy, you are apt to succumb to sensual impulses that aren't always in your best interests: staying up late eating ice cream is one way to conjure up what I'm talking about! The cosmic climate adds to the dreamy lack of boundaries that is at once seductive and also trouble inducing. Enjoy yourself, but don't give up on your commitments - if you can still work out three times a week, you're not a total goner!"
21250,pisces,wellness,20200708,"The current planetary configuration impels you to examine your life with a healthy perspective. You could be working on a plan of how you would like to live your life over the next 25 years. You must endeavor to make your health choices consciously, for your bodies is the very structure in which you live! Give yourself all the help you need in figuring out what works best for you in terms of diet and exercise and create a balance that enhances your well-being."
21279,pisces,wellness,20200806,"Give the gift of good communication: when you are feeling pent up inside count to ten before you try to put your thoughts to words. Today's aspect may cause you to be inexact when the most critical things need to be communicated. Your emotions may be hard to control. Get rid of excess energy by working out at the gym, if possible, or going on a long walk. You will be thankful for it at the end of the day."
21291,pisces,wellness,20200818,"Today's aspect brings you to a place of quiet introspection that might lead to significant changes. Notice what you are thinking about beneath the surface - give yourself some extra personal time during the day if it is hard for you to concentrate. Going to a yoga class, if possible, or on a run will give you some time to focus on what's important. Consider your abilities to change what you aren't happy with in your life - they are formidable!"
21300,pisces,wellness,20200827,"The transit of the day increases your affection for a partner, for children, even pets - anything that you shower with love will strongly feel the effect of this planetary energy. However, don't expect it to be received with a big thank you! Sometimes people take what you give in a way that makes you wonder whether they know how precious your feelings are. Don't let that make you feel resentful; just mention this concern and all will be well. Be sure to drink lots of water to help keep your emotional state flexible."
21316,pisces,wellness,20200912,"For some time, you've been sensing a basic indecisiveness in yourself and the rest of the world. The astral energy is giving those who are sensitive the feeling that things could change any time. This day's aspect tickles your desire to make things all right for everyone you care about. The lesson you need to glean from this is to care for your own needs first. Be certain to drink plenty of water, take vitamins, and exercise on a daily basis."
21326,pisces,wellness,20200922,"The satisfaction that comes from following through on your own intentions is a feeling no one else can give to you. Having the courage to make yourself the priority will enable you to learn this valuable lesson. Have you made clear choices about your exercise routine? Or have you found yourself unhappy in what you have tried? As long as you are actively pursuing this vital avenue of life, it will become easier to put yourself first in other situations - love and work, to name just two!"
21335,pisces,wellness,20201001,"You don't always say what you want for fear of hurting other people's feelings. This does little for you, except to build resentment that comes out in unintended, subtle ways. Clearing the path for self-expression is a good practice to get into. Try practicing telling yourself what kind of day you're going to have in the morning: look straight into the mirror and talk to yourself! This sounds silly, but it works, especially with the current celestial energy at play!"
21337,pisces,wellness,20201003,"Remember the stuff about looking in the mirror and asking your reflection what you need? This is not something you can put off for the future (when you're not in this relationship, when your kids are grown, when your job is not so demanding). It's the #1 priority now. A good test is to notice how much water you drink in a day. If you can safely say that you drink over ten glasses of water a day, I'm off your case!"
21347,pisces,wellness,20201013,"Today's planetary alignment gives you a sense of expansiveness in your home life, in your emotional life, and in your relationship with yourself. Use this energy to square away any unresolved issues in your home life. This could mean looking into your health habits and asking yourself if you're really ""living"" as comfortably as you want to be. Do you eat enough green leafy vegetables to keep the digestive track running properly? This is one kind of ""spring cleaning"" that must go on all year!"
21349,pisces,wellness,20201015,"Making things clear to yourself and others is important to you. There is a lot of energy right now that can cloud your priorities, make your expectations hard to decipher, and your emotions difficult to define. You may feel very strongly about something but not express it - which can easily lead to bitter disappointment. Exercise is a wonderful aid. It helps to distinguish between what you want to do and what you can do. Exercise can simplify your emotions."
21352,pisces,wellness,20201018,"You can easily gain psychic vision under the current planetary influence and thus get a preview of the area of your life associated with health and wellbeing. Ask yourself what you see and take notes. Keep in mind that you are asking for your own benefit - what is in store for you? To help you keep hold of this ability, be sure to maintain a healthy diet that includes a great deal of fresh produce and pure drinking water. Your body is the lens through which you see the future."
